,questionId,isCorrectAnswer,title,type,output
1174,1577880923340,0.8709677419354839,"
A hypothesis test was conducted to check if the average height of children in a kindergarden was more than 3 ft. The p-value associated with the test was 0.04. If the significance level set for the test was 0.05, what is the probability that a Type I error occurs?

",SINGLE_CHOICE,1.0
1175,1577880975369,0.9032258064516129,"
Which of the following explains the case where we committed a Type II error?





A

.

 

F

a

i

l

u

r

e

 

t

o

 

r

e

j

e

c

t

 


H

0


 

w

h

e

n

 


H

0


 

i

s

 

a

c

t

u

a

l

l

y

 

t

r

u

e

.



 



B

.

 

F

a

i

l

u

r

e

 

t

o

 

r

e

j

e

c

t

 


H

0


 

w

h

e

n

 


H

0


 

i

s

 

a

c

t

u

a

l

l

y

 

f

a

l

s

e

.



 



C

.

 

R

e

j

e

c

t

i

o

n

 

o

f

 


H

0


 

w

h

e

n

 


H

0


 

i

s

 

a

c

t

u

a

l

l

y

 

t

r

u

e

.



 



D

.

 

R

e

j

e

c

t

i

o

n

 

o

f

 


H

0


 

w

h

e

n

 


H

0


 

i

s

 

a

c

t

u

a

l

l

y

 

f

a

l

s

e

.




A.\space Failure\space to\space reject\space H_0\space when\space H_0\space is\space actually\space true.\\~\\

B.\space Failure\space to\space reject\space H_0\space when\space H_0\space is\space actually\space false.\\~\\

C.\space Rejection\space of\space H_0\space when\space H_0\space is\space actually\space true.\\~\\

D.\space Rejection\space of\space H_0\space when\space H_0\space is\space actually\space false.



A. Failure to reject H0​ when H0​ is actually true. B. Failure to reject H0​ when H0​ is actually false. C. Rejection of H0​ when H0​ is actually true. D. Rejection of H0​ when H0​ is actually false.
",SINGLE_CHOICE,1.0
1176,1577881338234,0.8064516129032258,"
A sotware company plans to roll out a new feature if it receives a strong evidence that higher than 35% of customers opt in for the feature in the app. The hypotheses has been formulated as:






H

0


:

p

≤

0.35



 




H

1


:

p

>

0.35


H_0 : p \leq 0.35\\~\\ 

H_1 : p > 0.35



H0​:p≤0.35 H1​:p>0.35

When can we say the company committed a Type II error?

",SINGLE_CHOICE,1.0
1177,1577881500337,0.8709677419354839,"



S

u

p

p

o

s

e

,

 

f

o

r

 

a

n

y

 

t

e

s

t

,

 


H

0


 

i

s

 

a

c

t

u

a

l

l

y

 

f

a

l

s

e

.

 

T

h

e

 

s

i

g

n

i

f

i

c

a

n

c

e

 

l

e

v

e

l

 

f

o

r

 

t

h

e

 

t

e

s

t

 

h

a

s

 

b

e

e

n

 

s

e

t

 

a

s

 

0.01.

 



 



I

f

 

w

e

 

i

n

c

r

e

a

s

e

 

t

h

e

 

v

a

l

u

e

 

o

f

 

s

i

g

n

i

f

i

c

a

n

c

e

 

t

h

r

e

s

h

o

l

d

 

t

o

 

0.04

,

 



w

h

a

t

 

h

a

p

p

e

n

s

 

t

o

 

t

h

e

 

P

r

o

b

a

b

i

l

i

t

y

 

o

f

 

o

c

c

u

r

r

e

n

c

e

 

o

f

 

t

y

p

e

 

I

I

 

e

r

r

o

r

 

(

P

)

?


Suppose,\space for\space any\space test,\space H_0\space is\space actually\space false.\space The\space significance\space level\space for\space the\space test\space has\space been\space set\space as\space 0.01.\space\\~\\ If\space we\space increase\space the\space value\space of\space significance\space threshold\space to\space 0.04,\space\\ what\space happens\space to\space the\space Probability\space of\space occurrence\space of\space type\space II\space error\space (P)?


Suppose, for any test, H0​ is actually false. The significance level for the test has been set as 0.01.  If we increase the value of significance threshold to 0.04, what happens to the Probability of occurrence of type II error (P)?



",SINGLE_CHOICE,1.0
1178,1577881609844,0.9354838709677419,"

The FDA is conducting a drug test before releasing it to the consumers. Any drug should be prohibited from being released to general even if it has slightest of side effects. To check if the drug has a side effect or not, the hypotheses for the test has been formulated as follows:






H

0


:

 

T

h

e

 

d

r

u

g

 

h

a

s

 

n

o

 

s

i

d

e

 

e

f

f

e

c

t

s

.



 




H

1


:

 

T

h

e

 

d

r

u

g

 

h

a

s

 

g

o

t

 

s

i

d

e

 

e

f

f

e

c

t

s

.



H_0 :\space The\space drug\space has\space no\space side\space effects.\\~\\ 

H_1 :\space The\space drug\space has\space got\space side\space effects.



H0​: The drug has no side effects. H1​: The drug has got side effects.

Which of the following errors is more dangerous in this scenario?

",SINGLE_CHOICE,1.0
1179,1577881720443,0.7419354838709677,"
In the situation presented in Q.7, which of the following values is the best choice for the significance level?

",SINGLE_CHOICE,1.0
1180,1577881788958,0.6451612903225806,"
A sotware company plans to roll out a new feature if it receives a strong evidence that higher than 40% of customers opt in for the feature in the app. The hypotheses has been formulated as:






H

0


:

p

≤

0.4




H

1


:

p

>

0.4


H_0 : p \leq 0.4\\

H_1 : p > 0.4


H0​:p≤0.4H1​:p>0.4

A test is conducted at 5% significance level. In which case is the Type II error minimum? (Here, n is the sample size used in the test)

",SINGLE_CHOICE,1.0
1181,1577882143693,0.9210526315789473,"
In 2014, 90% of villages in a country had access to electricity. It is now 2019 and a test has been conducted recently to check if its still the case. It is seen that out of 100 villages, 95 now have access to electricity. Select the correct hypothesis about proportion.





A

.

 


H

0


:

p

=

0.9





H

1


:

p

=

0.95



 



B

.

 


H

0


:

p

=

0.9





H

1


:

p

>

0.9



 



C

.

 


H

0


:

p

<

0.95





H

1


:

p

=

0.95



 



D

.

 


H

0


:

p

=

0.9





H

1


:

p

≥

0.95



 




A.\space H_0: p = 0.9 \\

\quad H_1: p = 0.95\\~\\

B.\space H_0: p = 0.9 \\

\quad H_1: p > 0.9\\~\\

C.\space H_0: p < 0.95\\ 

\quad H_1: p = 0.95\\~\\

D.\space H_0: p = 0.9 \\

\quad H_1: p \geq 0.95\\~\\


A. H0​:p=0.9H1​:p=0.95 B. H0​:p=0.9H1​:p>0.9 C. H0​:p<0.95H1​:p=0.95 D. H0​:p=0.9H1​:p≥0.95 
",SINGLE_CHOICE,1.0
1182,1577882339485,0.7105263157894737,"
In a company of 50 employees, it is expected that 10% of the employees have a house inside the city. With a suspicion that the proportion of employees that own a house is lesser than 10%, a sample of 10 employees was taken at random without replacement to conduct a hypothesis test about proportion. The hypotheses for the test can be formulated as:






H

0


:

p

=

0.1



 




H

1


:

p

<

0.1


H_0: p = 0.1\\~\\ 
H_1: p < 0.1 


H0​:p=0.1 H1​:p<0.1

Which of the following conditions for hypothesis test about proportion are satisfied by the above test?

",SINGLE_CHOICE,1.0
1183,1577882453018,0.6842105263157895,"
If in the scenario described in Q.2., the company had 200 employees instead of 50 and all other values (sample size, expected proportion of house owners) remained the same, which of the following conditions are now satisfied by the test about proportion?

",MULTI_CHOICE,1.0
1184,1577882497886,0.8421052631578947,"
Which of the following is the correct description of the z-statistic in a z-test about proportion?

",SINGLE_CHOICE,1.0
1185,1577882649610,0.4473684210526316,"



G

i

v

e

n

 

t

h

e

 

a

b

s

o

l

u

t

e

 

v

a

l

u

e

 

o

f

 

t

h

e

 

z

−

s

t

a

t

i

s

t

i

c

 

o

f

 

a

 

o

n

e

 

t

a

i

l

e

d

 

t

e

s

t

 

a

s


z

0


,

 



 



w

h

a

t

 

a

r

e

 

t

h

e

 

c

o

r

r

e

s

p

o

n

d

i

n

g

p

−

v

a

l

u

e

 

p

o

s

s

i

b

l

e

 

t

h

a

t

 

i

s

 

o

b

t

a

i

n

e

d

 

b

y

 

l

o

o

k

i

n

g

 

u

p

 

t

h

e

 

z

−

t

a

b

l

e

?



 



A

.

 

P

(

z

≤


z

0


)



 



B

.

 

P

(

z

=


z

0


)



 



C

.

 

P

(

z

≥


z

0


)



 



D

.

 

P

(

z

≤

−


z

0


)


Given\space the\space absolute\space value\space of\space the\space z-statistic\space of\space a\space one\space tailed\space test\space as z_0,\space \\~\\what\space are\space the\space corresponding p-value\space possible\space that\space is\space obtained\space by\space looking\space up\space the\space z-table?\\~\\

A.\space P(z \leq z_0)\\~\\

B.\space P(z = z_0)\\~\\

C.\space P(z \geq z_0)\\~\\

D.\space P(z \leq -z_0)


Given the absolute value of the z−statistic of a one tailed test asz0​,  what are the correspondingp−value possible that is obtained by looking up the z−table? A. P(z≤z0​) B. P(z=z0​) C. P(z≥z0​) D. P(z≤−z0​)



",MULTI_CHOICE,0.0
1186,1577882706825,0.631578947368421,"
A software company based in Bangalore claims it employs equal proportion of male and female engineers. A prominent national daily however has doubts that there are more male engineers and conducted a one-tailed hypothesis test at a significance level of 5%. For this, it took a sample of 200 engineers and found that 113 of them were male. What is the z-statistic for the above test?

",SINGLE_CHOICE,1.0
1187,1577882753466,0.6052631578947368,"
In the test conducted in Q.6., what can you infer at the given significance level by computing the p-value from the observed z-statistic?

",SINGLE_CHOICE,1.0
1188,1577882785077,0.6052631578947368,"
In the scenario described in Q.6, if a two-tailed test was carried out at a significance level of 5% instead of a one-tailed test, what would you infer from the computed p-value?

",SINGLE_CHOICE,1.0
1189,1577942173877,0.6582278481012658,"
The lifetime of a transistor with probability density function The lifetime of a transistor with probability density function





f

(

x

)

=


{






0.1


e


−

0.1

t









t

>

0

)








0






t

≤

0








f(x)=
\begin{cases}    
  0.1 e^{-0.1t} & t > 0)\\
  0 & t \le 0
\end{cases}



f(x)={0.1e−0.1t0​t>0)t≤0​

is an example of:

",SINGLE_CHOICE,1.0
1190,1577942620567,0.3659574468085106,"
Suppose X is a continuous random variable whose probability density function is given by





f

(

x

)

=


{






c

(

3


x

2


−

4


x

3


)







0

<

x

<

2

)








0






o

t

h

e

r

w

i

s

e








f(x)=
\begin{cases}    
  c(3x^2-4x^3) & 0<x<2)\\
  0 & otherwise
\end{cases}


f(x)={c(3x2−4x3)0​0<x<2)otherwise​

What is the value of c?





A

.

 


1



2

3


−


2

4






 



B

.

 

−


1

8




 



C

.

 

0



 



D

.

 


1

8




 



E

.

 

N

o

n

e

o

f

t

h

e

a

b

o

v

e




A.\space \frac{1}{2^3-2^4}\\~\\

B.\space -\frac{1}{8}\\~\\

C.\space 0\\~\\

D.\space \frac{1}{8}\\~\\

E.\space None of the above


A. 23−241​ B. −81​ C. 0 D. 81​ E. Noneoftheabove
",MULTI_CHOICE,0.0
1191,1577942798834,0.32340425531914896,"
The lifetime of a star in years is a random variable having a probability density function given by





f

(

x

)

=


{





0






x

≤

100

)









100


x

2








x

>

100








f(x)=
\begin{cases}    
  0 & x\le 100)\\
  \frac{100}{x^2} & x>100
\end{cases}



f(x)={0x2100​​x≤100)x>100​

What is the probabilty that the star will die within 150 years?





A

.

 


∫

100

150



100


x

2



d

x



 



B

.

 


∫

0

150



100


x

2



d

x



 



C

.

 


∫

0

150


f

(

x

)

d

x



 



D

.

 


1

3




A.\space \int_{100}^{150} \frac{100}{x^2} dx\\~\\

B.\space \int_{0}^{150} \frac{100}{x^2} dx\\~\\

C.\space \int_{0}^{150} f(x) dx\\~\\

D.\space \frac{1}{3}


A. ∫100150​x2100​dx B. ∫0150​x2100​dx C. ∫0150​f(x)dx D. 31​
",MULTI_CHOICE,0.0
1192,1577943375047,0.38626609442060084,"
The probability density function of a random variable X is given by





f

(

x

)

=


{







3

8



x

2








0

≤

x

≤

2

)








0






o

t

h

e

r

w

i

s

e









 



F

i

n

d

 

E

[

X

]

 

a

n

d

 


V

a

r


[

X

]



 



A

.

 

E

[

X

]

=


3

2


 

a

n

d

 


V

a

r


[

X

]

=


3

20




 



B

.

 

E

[

X

]

=


3

2


 

a

n

d

 


V

a

r


[

X

]

=


12

5




 



C

.

 

E

[

X

]

=


3

2


 

a

n

d

 


V

a

r


[

X

]

=

−


3

20




 



D

.

 

E

[

X

]

=

1

 

a

n

d

 


V

a

r


[

X

]

=

0


f(x)=
\begin{cases}    
  \frac{3}{8}x^2 & 0 \le x\le 2)\\
  0 & otherwise
\end{cases}
\\~\\


Find\space \mathbb{E}[X]\space and\space \mathrm{Var}[X]\\~\\

A.\space \mathbb{E}[X]=\frac{3}{2}\space and\space \mathrm{Var}[X]=\frac{3}{20}\\~\\

B.\space \mathbb{E}[X]=\frac{3}{2}\space and\space \mathrm{Var}[X]=\frac{12}{5}\\~\\

C.\space \mathbb{E}[X]=\frac{3}{2}\space and\space \mathrm{Var}[X]=-\frac{3}{20}\\~\\

D.\space \mathbb{E}[X]=1\space and\space \mathrm{Var}[X]=0


f(x)={83​x20​0≤x≤2)otherwise​ Find E[X] and Var[X] A. E[X]=23​ and Var[X]=203​ B. E[X]=23​ and Var[X]=512​ C. E[X]=23​ and Var[X]=−203​ D. E[X]=1 and Var[X]=0






",SINGLE_CHOICE,0.0
1193,1577944545512,0.5450643776824035,"
The probability density function of a random variable X is given by





f

(

x

)

=


{





2






0

≤

x

≤

1

)








0






o

t

h

e

r

w

i

s

e









 



F

i

n

d

 

E

[


e

x


]

.



 



A

.

 

1



 



B

.

 

e

−

1



 



C

.

 


2

3




 



D

.

 

2

(

e

−

1

)


f(x)=
\begin{cases}    
  2 & 0 \le x\le 1)\\
  0 & otherwise
\end{cases}\\~\\


Find\space \mathbb{E}[e^x].\\~\\

A.\space 1\\~\\

B.\space e-1\\~\\

C.\space \frac{2}{3}\\~\\

D.\space 2(e-1)



f(x)={20​0≤x≤1)otherwise​ Find E[ex]. A. 1 B. e−1 C. 32​ D. 2(e−1)
",SINGLE_CHOICE,1.0
1194,1577946517263,0.6935483870967742,"
The probability density function of a random variable is defined as:





f

(

x

)

=


{






2

10







5

≤

x

≤

10








0






o

t

h

e

r

w

i

s

e








f(x)=
\begin{cases}
\frac{2}{10}& 5 \le x\le 10\\
0& otherwise
\end{cases}



f(x)={102​0​5≤x≤10otherwise​

Then, it represents a uniform distribution.

",SINGLE_CHOICE,1.0
1195,1577947016574,0.6209677419354839,"
Given an exponential distribution with probability density function





f

(

x

)

=


{






2


e


−

2

x









i

f

 

x

≥

0








0






o

t

h

e

r

w

i

s

e









f(x)=
\begin{cases}
2e^{-2x} & if\ x\ge 0\\
0 & otherwise
\end{cases}




f(x)={2e−2x0​if x≥0otherwise​




T

h

e

n

,

 

t

h

e

 

e

x

p

e

c

t

e

d

 

v

a

l

u

e

 

E

[

x

]

 

a

n

d

 

v

a

r

i

a

n

c

e

 


V

a

r


[

x

]

 

o

f

 

t

h

e

 

a

b

o

v

e

 

d

i

s

t

r

i

b

u

t

i

o

n

 

a

r

e

:



 



A

.

 

E

[

x

]

=


1

2


a

n

d


V

a

r


[

x

]

=


1

4




 



B

.

 

E

[

x

]

=

0

a

n

d


V

a

r


[

x

]

=

1



 



C

.

 

E

[

x

]

=


1

2


a

n

d


V

a

r


[

x

]

=


1

2




 



D

.

 

E

[

x

]

=

−


1

2


a

n

d


V

a

r


[

x

]

=

−


1

4



Then,\space the\space expected\space value\space \mathbb{E}[x]\space and\space variance\space \mathrm{Var}[x]\space of\space the\space above\space distribution\space are:\\~\\

A.\space \mathbb{E}[x]=\frac{1}{2} and \mathrm{Var}[x]=\frac{1}{4}\\~\\

B.\space \mathbb{E}[x]=0 and \mathrm{Var}[x]=1\\~\\

C.\space \mathbb{E}[x]=\frac{1}{2} and \mathrm{Var}[x]=\frac{1}{2}\\~\\

D.\space \mathbb{E}[x]=-\frac{1}{2} and \mathrm{Var}[x]=-\frac{1}{4}


Then, the expected value E[x] and variance Var[x] of the above distribution are: A. E[x]=21​andVar[x]=41​ B. E[x]=0andVar[x]=1 C. E[x]=21​andVar[x]=21​ D. E[x]=−21​andVar[x]=−41​



",SINGLE_CHOICE,1.0
1196,1577947225267,0.6290322580645161,"
Which of the following is the probability distribution function for the Gamma distribution?





A

.

f

(

x

)

=


{







1


Γ

(

k

)

 


θ

k




 


x


k

−

1



 


e


−


x

θ










0

<

x

<

∞








0






o

t

h

e

r

w

i

s

e









 



B

.

f

(

x

)

=


{








β

α



Γ

(

α

)



 


x


α

−

1



 


e


−

β

x









0

<

x

<

∞








0






o

t

h

e

r

w

i

s

e









 



C

.

N

o

n

e

 

o

f

 

t

h

e

 

a

b

o

v

e


A. f(x)=
\begin{cases}
\frac{1}{\Gamma (k) \ \theta ^k}\ x^{k-1}\ e^{-\frac{x}{\theta}} & 0< x< \infty\\
0 & otherwise
\end{cases}\\~\\


B.  f(x)=
\begin{cases}
\frac{\beta ^ \alpha}{\Gamma (\alpha) }\ x^{\alpha-1}\ e^{-\beta x} & 0< x< \infty\\
0 & otherwise
\end{cases}\\~\\

C. None\space of\space the\space above


A.f(x)={Γ(k) θk1​ xk−1 e−θx​0​0<x<∞otherwise​ B.f(x)={Γ(α)βα​ xα−1 e−βx0​0<x<∞otherwise​ C.None of the above
",MULTI_CHOICE,1.0
1197,1577950559915,0.6612903225806451,"
The probability density function of a beta distribution is given by





f

(

x

)

=


{








Γ

(

a

+

b

)



Γ

a

 

Γ

b



 


x


a

−

1



 

(

1

−

x


)


b

−

1









0

≤

x

≤

1








0






o

t

h

e

r

w

i

s

e









 



T

h

e

 

e

x

p

e

c

t

e

d

 

v

a

l

u

e

 

E

[

x

]

 

a

n

d

 

v

a

r

i

a

n

c

e

 


V

a

r


[

x

]

 

o

f

 

t

h

e

 

a

b

o

v

e

 

d

i

s

t

r

i

b

u

t

i

o

n

 

a

r

e

:



 



E

[

x

]

=


a


a

+

b





V

a

r


[

x

]

=



a

b



(

a

+

b


)

2


(

a

+

b

+

1

)




f(x)=
\begin{cases}
\frac{\Gamma (a+b)}{\Gamma a \ \Gamma b}\ x^{a-1}\ (1-x)^{b-1} & 0\le x\le 1\\
0 & otherwise
\end{cases}\\~\\

The\space expected\space value\space \mathbb{E}[x]\space and\space variance\space \mathrm{Var}[x]\space of\space the\space above\space distribution\space are:\\~\\

\mathbb{E}[x]=\frac{a}{a+b} \quad \mathrm{Var}[x]=\frac{ab}{(a+b)^2(a+b+1)}


f(x)={Γa ΓbΓ(a+b)​ xa−1 (1−x)b−10​0≤x≤1otherwise​ The expected value E[x] and variance Var[x] of the above distribution are: E[x]=a+ba​Var[x]=(a+b)2(a+b+1)ab​
",SINGLE_CHOICE,1.0
1198,1577951474247,0.35714285714285715,"
There are three cards. The first card has a the picture of a dragon printed on one side and a direwolf on the other, the second card has dragons on both sides and the third one has direwolves on both sides. The cards are placed in a bag and one of them is chosen at random. If the upperside of the chosen card has a dragon printed on it, what is the probability that the other side has a direwolf?





A

.

 


1

3




 



B

.

 


1

6




 



C

.

 


1

2




 



D

.

 


2

3



A.\space \frac{1}{3}\\~\\

B.\space \frac{1}{6}\\~\\

C.\space \frac{1}{2}\\~\\

D.\space \frac{2}{3}



A. 31​ B. 61​ C. 21​ D. 32​
",SINGLE_CHOICE,0.0
1199,1577952602032,0.8095238095238095,"
A company wants to check if, on average, their employees work less than the expected time of 8 hours. The hypotheses for the test has been formulated as:






H

0


:

μ

=

8

h

r

s



 




H

1


:

μ

<

8

h

r

s


H_0 : \mu = 8 hrs\\~\\

H_1 : \mu < 8 hrs


H0​:μ=8hrs H1​:μ<8hrs

Which of the following case depicts the occurrence of a Type I error?

",SINGLE_CHOICE,1.0
1200,1577958340193,0.7707006369426752,"



",SINGLE_CHOICE,1.0
1201,1577958509105,0.5477707006369427,"

What is the approximate area of the shaded region?











A

.

 

0.68



 



B

.

 

0.34



 



C

.

 


∫

2

8


N

(

x

∣

μ

,


σ

2


)

 

d

x



 



D

.

 

0.5



 



E

.

 

F

(

8

)

−

F

(

2

)

,

 

w

h

e

r

e

 

F

 

i

s

 

t

h

e

 

c

u

m

u

l

a

t

i

v

e

 

d

i

s

t

r

i

b

u

t

i

o

n

 

f

u

n

c

t

i

o

n

 

o

f

 

t

h

e

 

N

o

r

m

a

l

 

d

i

s

t

r

i

b

u

t

i

o

n

.


A.\space 0.68\\~\\

B.\space 0.34\\~\\

C.\space \int_{2}^{8}\mathcal{N}(x|\mu,\sigma ^2)\ dx\\~\\

D.\space 0.5\\~\\

E.\space F(8)-F(2) ,\space where\space F\space is\space the\space cumulative\space distribution\space function\space of\space the\space Normal\space distribution.


A. 0.68 B. 0.34 C. ∫28​N(x∣μ,σ2) dx D. 0.5 E. F(8)−F(2), where F is the cumulative distribution function of the Normal distribution.



",MULTI_CHOICE,1.0
1202,1577959316089,0.21875,"

What is the normalization constant ?





A

.

 


1

21




 



B

.

 


1

9




 



C

.

 


9

21




 



D

.

 

9


A.\space \frac{1}{21}\\~\\

B.\space \frac{1}{9}\\~\\

C. \space \frac{9}{21}\\~\\

D.\space 9


A. 211​ B. 91​ C. 219​ D. 9



",SINGLE_CHOICE,0.0
1203,1578389052135,0.9074074074074074,"
 It is better to use File System to store and manage tabular data rather than Database System.

",SINGLE_CHOICE,1.0
1204,1578389076381,0.9074074074074074,"
Which of the following are types of DBMS ?

",MULTI_CHOICE,1.0
1205,1578389106591,0.6296296296296297,"
The property of DBMS to have complete transaction or no transaction at all is called:

",SINGLE_CHOICE,1.0
1206,1578389171518,0.8548387096774194,"
Which of the following are elements of RDBMS Table ?

",MULTI_CHOICE,1.0
1207,1578389223098,0.9516129032258065,"
Why do we need Foreign Key when we have Primary Key?

",SINGLE_CHOICE,1.0
1208,1578389257529,0.9032258064516129,"
Normalized RDBMS will use less memory.

",SINGLE_CHOICE,1.0
1209,1578389299537,0.7419354838709677,"
Various Levels of abstraction of database systems are:

",MULTI_CHOICE,1.0
1210,1578389332957,0.5806451612903226,"
What is the difference between Cardinality Ratio and Participation Constraint?

",SINGLE_CHOICE,1.0
1211,1578389831900,0.9523809523809523,"
A table named Assignment having attribute assignment_name, assignment_marks. What will be that SQL Query to display assignment name for those which has more assignment marks than 10? 

",SINGLE_CHOICE,1.0
1212,1578389869434,0.9841269841269841,"
Which of the following operators cannot be used in a sub-query?

",SINGLE_CHOICE,1.0
1213,1578389898351,0.873015873015873,"
What is true about sub-queries in general?

",SINGLE_CHOICE,1.0
1214,1578389935563,0.3968253968253968,"
What is true about using NOT IN when writing queries with sub-queries in them?

",SINGLE_CHOICE,0.0
1215,1578389971004,0.746031746031746,"
What is true about the ANY operator used for sub-queries?

",SINGLE_CHOICE,1.0
1216,1578390010162,0.8412698412698413,"
Identify the SQL Query to find Max Salary from each department?

",SINGLE_CHOICE,1.0
1217,1578390040734,0.7936507936507936,"
Write SQL Query to display the current date?

",SINGLE_CHOICE,1.0
1218,1578390120923,0.9444444444444444,"
Unstructured data have a predefined data model or schema.

",SINGLE_CHOICE,1.0
1219,1578390144528,0.8333333333333334,"
What are problems associated with relational Database Model:

",SINGLE_CHOICE,1.0
1220,1578390194504,0.7222222222222222,"
Basic availability of BASE properties means:

",SINGLE_CHOICE,1.0
1221,1578390845242,0.9722222222222222,"
NoSQL database uses sharding to:

",SINGLE_CHOICE,1.0
1222,1578390866531,0.75,"
Partition Tolerant in CAP Theorem means:

",SINGLE_CHOICE,1.0
1223,1578390899794,1.0,"
In No SQL database, columns can be added or removed to a single object without affecting any of the other objects in the table :

",SINGLE_CHOICE,1.0
1224,1578391312147,0.8055555555555556,"
Elasticsearch DB is an example of:

",SINGLE_CHOICE,1.0
1225,1578391450288,0.4411764705882353,"
What will be the output?


db.Students.find( { student_id: { $gt : 200 }, student_id: { $lt : 400 } } );

",SINGLE_CHOICE,0.0
1226,1578391500073,0.9117647058823529,"
True or False. the following is not a proper collection for MongoDB.


{ ""_id"" : ObjectId(""5dd3956c744765fdfd6da118""), ""student_id"" : 1, ""student_name"" : ""James Smith"" }


{ ""_id"" : ObjectId(""5dd39571744765fdfd6da119""), ""student_id"" : 2, ""student_name"" : ""Mike Mendoza"" }


{ ""_id"" : ObjectId(""5dd39571744765fdfd6da11a""), ""student_id"" : 3, ""student_name"" : ""Trevor Brown""}


{ ""_id"" : ObjectId(""5dd4ec9def24dc668060c056""), ""student_id"" : 4 }


{ ""_id"" : ObjectId(""5dd4ec9def24dc668060c057""), ""student_id"" : 5 }


{ ""_id"" : ObjectId(""5dd4ec9def24dc668060c058""), ""student_id"" : 6 }

",SINGLE_CHOICE,1.0
1227,1578391532363,0.7352941176470589,"
What option is used with update command so that a new document gets created if no matching document is found based on the query condition?




",SINGLE_CHOICE,1.0
1228,1578391575311,0.5588235294117647,"
Suppose there is the following document in a collection named Students.. 


{


    ""_id"": ObjectId(""5dd39571744765fdfd6da11a""),


    ""student_id"": 3,


    ""student_name"": ""Trevor Brown"",


    ""student_email"": ""trevor.brown@fuseai.com"",


    ""student_contact"": ""+15559876"",


    ""date_joined"": ""12/01/2019""


}








What action does the following query perform?


 db.Students.update({student_id:3}, {“Name”: “Noah Taylor”})




",SINGLE_CHOICE,1.0
1229,1578391613567,0.6029411764705882,"
What is the output of the following query?


db.Students.find({student_id:2},{age:1})

",SINGLE_CHOICE,1.0
1230,1578391670632,0.7222222222222222,"
True or false? Using aggregation we can only compute data that are already stored in the database.

",SINGLE_CHOICE,1.0
1231,1578391711721,0.7777777777777778,"
Which is the correct sequence of execution in aggregation pipeline?

",SINGLE_CHOICE,1.0
1232,1578391768824,0.75,"
Which of the following is the correct syntax for performing aggregation query.

",SINGLE_CHOICE,1.0
1233,1578391805796,0.9166666666666666,"
Which of the following command is used with aggregate to filter documents to pass only the documents that match a specified condition to the next pipeline?

",SINGLE_CHOICE,1.0
1234,1578394699621,0.9384615384615385,"

From above image what is an SQL query for fetching the unique values of the column “course_name” from the Course table?

",SINGLE_CHOICE,1.0
1235,1578394871763,0.7538461538461538,"
From figure of question number 1 what is an SQL Query for adding column course_id as Foreign Key in table Enrollment? 

",SINGLE_CHOICE,1.0
1236,1578394921763,0.9076923076923077,"
From figure of question number 1 what SQL query to add project in the database?

",SINGLE_CHOICE,1.0
1237,1578395061354,0.8153846153846154,"
From figure of question number 1 which system doesn’t have SQL as standard database language?

",MULTI_CHOICE,1.0
1238,1578395096274,0.5230769230769231,"
From figure of question number 1 which are the parts of SQL language?

",MULTI_CHOICE,1.0
1239,1578549684017,0.7777777777777778,"
You need to transmit messages across some medium, and luckily the messages consist entirely of one of two words: Alpha and Bravo. What is the minimum length of code that you need to encode these words?

",SINGLE_CHOICE,1.0
1240,1578549728053,0.7222222222222222,"
You have two multinomial distributions, one of which is a uniform distribution, and the other one is sharply peaked at one single value. Which of the following statements are true?

",SINGLE_CHOICE,1.0
1241,1578549776249,0.42592592592592593,"
In the same example from above, what is the degree of surprise when it does not rain in a particular day?

",SINGLE_CHOICE,0.0
1242,1578549956635,0.8461538461538461,"
The information contained in an event that comes from a uniform distribution with n states is:





A

.

 



log

⁡


10


n

b

i

t

s



 



B

.

 



log

⁡


2


n

b

i

t

s



 



C

.

 




log

⁡


e



P

(

n

)



n

a

t

s



 



D

.

 


1

n




log

⁡


2


n

b

i

t

s


A.\space \log_{10}{n} bits\\~\\
B.\space  \log_{2}{n} bits\\~\\
C.\space  {\log_{e}{P(n)}} nats\\~\\
D.\space  \frac{1}{n}\log_{2}{n} bits


A. log10​nbits B. log2​nbits C. loge​P(n)nats D. n1​log2​nbits
",SINGLE_CHOICE,1.0
1243,1578551363868,0.7076923076923077,"
 Suppose that you have a random variable  Y  that comes from a multinomial distribution with 6 different states. The probabilities of each of these states is given by  [0.1,0,0.3,0.1,0.3,0.2] . What is the information contained in one sample drawn from this distribution?

",MULTI_CHOICE,1.0
1244,1578551549517,0.6,"
What does the entropy of a distribution measure?

",SINGLE_CHOICE,1.0
1245,1578551592302,0.46153846153846156,"
You are given a string of the letters A and B, and they appear in the string following no particular order or pattern. What is the shortest average code length that you can use to losslessly transmit this string?

",SINGLE_CHOICE,0.0
1246,1578551633240,0.3230769230769231,"
Which of these distributions will have maximal entropy, if their support is the same, bounded countinuous range?

",SINGLE_CHOICE,0.0
1247,1578551687989,0.27692307692307694,"
The expected mean of four multinomial distributions are given below. Which of the following will have the highest entropy?

",SINGLE_CHOICE,0.0
